date,MACD,MACD_Signal,MACD_Hist
2019-05-20,0.0365,0.256,-0.2195
2019-05-17,0.0635,0.3109,-0.2474
2019-05-16,0.1253,0.3727,-0.2474
2019-05-15,0.1627,0.4346,-0.2719
2019-05-14,0.2213,0.5025,-0.2812
2019-05-13,0.326,0.5729,-0.2469
2019-05-10,0.4946,0.6346,-0.14
2019-05-09,0.5758,0.6696,-0.0938
2019-05-08,0.6702,0.693,-0.0229
2019-05-07,0.7298,0.6987,0.0311
2019-05-06,0.7801,0.691,0.0892
2019-05-03,0.7621,0.6687,0.0935
2019-05-02,0.7309,0.6453,0.0856
2019-05-01,0.7362,0.6239,0.1123
2019-04-30,0.72,0.5958,0.1241
2019-04-29,0.6557,0.5648,0.0909
2019-04-26,0.6178,0.5421,0.0757
2019-04-25,0.6129,0.5232,0.0897
2019-04-24,0.6408,0.5007,0.1401
2019-04-23,0.669,0.4657,0.2033
2019-04-22,0.6409,0.4149,0.226
2019-04-18,0.5686,0.3584,0.2102
2019-04-17,0.4802,0.3058,0.1744
2019-04-16,0.3669,0.2623,0.1047
2019-04-15,0.307,0.2361,0.0709
2019-04-12,0.2663,0.2184,0.0479
2019-04-11,0.2039,0.2064,-0.0025
2019-04-10,0.1953,0.207,-0.0117
2019-04-09,0.19,0.2099,-0.0199
2019-04-08,0.1907,0.2149,-0.0242
2019-04-05,0.1599,0.221,-0.0611
2019-04-04,0.1518,0.2362,-0.0844
2019-04-03,0.1235,0.2573,-0.1338
2019-04-02,0.0864,0.2908,-0.2043
2019-04-01,0.0426,0.3419,-0.2993
2019-03-29,0.015,0.4167,-0.4017
2019-03-28,0.1098,0.5171,-0.4073
2019-03-27,0.2209,0.6189,-0.398
2019-03-26,0.3266,0.7184,-0.3919
2019-03-25,0.4352,0.8164,-0.3812
2019-03-22,0.5843,0.9117,-0.3274
2019-03-21,0.7934,0.9935,-0.2001
2019-03-20,0.9081,1.0436,-0.1354
2019-03-19,0.9674,1.0774,-0.1101
2019-03-18,0.9811,1.1049,-0.1239
2019-03-15,0.9712,1.1359,-0.1647
2019-03-14,0.9754,1.1771,-0.2016
2019-03-13,1.0228,1.2275,-0.2047
2019-03-12,1.0872,1.2787,-0.1915
2019-03-11,1.1985,1.3265,-0.128
2019-03-08,1.2828,1.3585,-0.0757
2019-03-07,1.3822,1.3774,0.0047
2019-03-06,1.4672,1.3763,0.091
2019-03-05,1.5114,1.3535,0.1579
2019-03-04,1.5167,1.3141,0.2027
2019-03-01,1.4996,1.2634,0.2362
2019-02-28,1.4663,1.2043,0.2619
2019-02-27,1.3686,1.1388,0.2298
2019-02-26,1.1932,1.0814,0.1118
2019-02-25,1.0615,1.0535,0.008
2019-02-22,1.0495,1.0514,-0.002
2019-02-21,1.032,1.0519,-0.0199
2019-02-20,1.0546,1.0569,-0.0023
2019-02-19,1.0035,1.0575,-0.054000000000000006
2019-02-15,1.0015,1.071,-0.0695
2019-02-14,1.0059,1.0884,-0.0825
2019-02-13,1.069,1.109,-0.04
2019-02-12,1.0824,1.119,-0.0366
2019-02-11,1.0829,1.1281,-0.0452
2019-02-08,1.1643,1.1394,0.0248
2019-02-07,1.2343,1.1332,0.1011
2019-02-06,1.2983,1.108,0.1904
2019-02-05,1.3133,1.0604,0.253
2019-02-04,1.2759,0.9971,0.2788
2019-02-01,1.2377,0.9274,0.3102
2019-01-31,1.2093,0.8499,0.3594
2019-01-30,1.1695,0.76,0.4094
2019-01-29,1.0755,0.6577,0.4178
2019-01-28,1.0429,0.5532,0.4897
2019-01-25,1.0028,0.4308,0.5720000000000001
2019-01-24,0.8869,0.2878,0.5991
2019-01-23,0.8132,0.138,0.6752
2019-01-22,0.7232,-0.0307,0.7539
2019-01-18,0.5977,-0.2192,0.8170000000000001
2019-01-17,0.3751,-0.4235,0.7986
2019-01-16,0.1634,-0.6231,0.7865
2019-01-15,-0.0563,-0.8197,0.7635
2019-01-14,-0.2487,-1.0106,0.7619
2019-01-11,-0.4184,-1.2011,0.7827
2019-01-10,-0.6381,-1.3968,0.7587
2019-01-09,-0.9009,-1.5864,0.6855
2019-01-08,-1.1862,-1.7578,0.5716
2019-01-07,-1.432,-1.9007,0.4688
2019-01-04,-1.6515,-2.0179,0.3664
2019-01-03,-1.8827,-2.1095,0.2268
2019-01-02,-2.016,-2.1662,0.1502
2018-12-31,-2.1669,-2.2037,0.0368
2018-12-28,-2.2733,-2.213,-0.0604
2018-12-27,-2.3501,-2.1979,-0.1523
2018-12-26,-2.4233,-2.1598,-0.2635
2018-12-24,-2.4906,-2.0939,-0.3967
2018-12-21,-2.3771,-1.9947,-0.3824
2018-12-20,-2.2533,-1.8992,-0.3542
2018-12-19,-2.2054,-1.8106,-0.3947
2018-12-18,-2.1464,-1.7119,-0.4344
2018-12-17,-2.0863,-1.6033,-0.4829
2018-12-14,-1.9634,-1.4826,-0.4808
2018-12-13,-1.8513,-1.3624,-0.4889
2018-12-12,-1.7221,-1.2402,-0.4819
2018-12-11,-1.5878,-1.1197,-0.4681
2018-12-10,-1.3896,-1.0026,-0.3869
2018-12-07,-1.1729,-0.9059,-0.267
2018-12-06,-0.973,-0.8392,-0.1338
